artist_id,artist_name,artist_main_genre,artist_active_start
293896,Rod Stewart,Pop/Rock,1960
295756,Santana,Pop/Rock,1960
297702,Sammy Hagar,Pop/Rock,1960
297849,Kaleidoscope,Pop/Rock,1960
297894,Poco,Pop/Rock,1960
299471,Scorpions,Pop/Rock,1960
300245,Rick Wakeman,Pop/Rock,1960
301404,Rick Derringer,Pop/Rock,1960
304401,Procol Harum,Pop/Rock,1960
307025,Roky Erickson,Pop/Rock,1960
311674,Vanilla Fudge,Pop/Rock,1960
313284,Little Feat,Pop/Rock,1960
314600,Love,Pop/Rock,1960
317417,Quicksilver Messenger Service,Pop/Rock,1960
319945,Peter Criss,Pop/Rock,1960
320845,Peter Frampton,Pop/Rock,1960
321321,Lulu,Pop/Rock,1960
327735,REO Speedwagon,Pop/Rock,1960
328288,Jerry Garcia,Pop/Rock,1960
334243,Phil Ramone,Pop/Rock,1960
336783,Nick Drake,Pop/Rock,1960
339490,Rare Earth,Pop/Rock,1960
345427,Roy Harper,Pop/Rock,1960
346336,Pink Floyd,Pop/Rock,1960
347639,Jimmie Vaughan,Pop/Rock,1960
350840,Jimmy Buffett,Pop/Rock,1960
354105,Jimi Hendrix,Pop/Rock,1960
354158,Kaleidoscope,Pop/Rock,1960
355142,Nirvana,Pop/Rock,1960
359016,Richard Thompson,Pop/Rock,1960
359613,Rick Springfield,Pop/Rock,1960
377891,Nazareth,Pop/Rock,1960
377908,NRBQ,Pop/Rock,1960
379125,Neil Young,Pop/Rock,1960
391003,Norman Greenbaum,Pop/Rock,1960
393031,Ohio Express,Pop/Rock,1960
394806,Randy Newman,Pop/Rock,1960
398259,New Riders of the Purple Sage,Pop/Rock,1960
404345,The Monks,Pop/Rock,1960
404434,The Moody Blues,Pop/Rock,1960
405522,The Mothers of Invention,Pop/Rock,1960
406575,The Outsiders,Pop/Rock,1960
409670,Melanie,Pop/Rock,1960
414745,Nils Lofgren,Pop/Rock,1960
417607,The Red Krayola,Pop/Rock,1960
418955,The Shangri-Las,Pop/Rock,1960
423267,Small Faces,Pop/Rock,1960
424244,Ozzy Osbourne,Pop/Rock,1960
424296,The Righteous Brothers,Pop/Rock,1960
428717,The Sonics,Pop/Rock,1960
450700,Noel Redding,Pop/Rock,1960
463435,Michael Nesmith,Pop/Rock,1960
467853,Mick Ronson,Pop/Rock,1960
469286,The Music Machine,Pop/Rock,1960
470588,Mick Taylor,Pop/Rock,1960
473554,Olivia Newton-John,Pop/Rock,1960
478603,The Monkees,Pop/Rock,1960
482572,The West Coast Pop Art Experimental Band,Pop/Rock,1960
482600,The Spencer Davis Group,Pop/Rock,1960
483587,The Move,Pop/Rock,1960
484145,The Partridge Family,Pop/Rock,1960
489303,The Yardbirds,Pop/Rock,1960
489676,The Pretty Things,Pop/Rock,1960
492521,Mina,Pop/Rock,1960
493122,The Rascals,Pop/Rock,1960
500664,The Seeds,Pop/Rock,1960
501692,1910 Fruitgum Company,Pop/Rock,1960
503913,Mountain,Pop/Rock,1960
504928,The 13th Floor Elevators,Pop/Rock,1960
505532,Tim Hardin,Pop/Rock,1960
509524,Al Kooper,Pop/Rock,1960
516202,Brian Hyland,Pop/Rock,1960
520975,Tommy James & the Shondells,Pop/Rock,1960
521704,Yoko Ono,Pop/Rock,1960
531986,David Bowie,Pop/Rock,1960
562304,The Stooges,Pop/Rock,1960
562663,Harpers Bizarre,Pop/Rock,1960
564239,The Turtles,Pop/Rock,1960
567190,? & the Mysterians,Pop/Rock,1960
569914,Moby Grape,Pop/Rock,1960
573870,The Troggs,Pop/Rock,1960
575051,Herman's Hermits,Pop/Rock,1960
577627,The Who,Pop/Rock,1960
582024,The Walker Brothers,Pop/Rock,1960
582313,The Zombies,Pop/Rock,1960
582930,David Gilmour,Pop/Rock,1960
584923,Dave Edmunds,Pop/Rock,1960
588508,Ace Frehley,Pop/Rock,1960
595101,Tim Buckley,Pop/Rock,1960
595559,Arif Mardin,Pop/Rock,1960
596126,Mott the Hoople,Pop/Rock,1960
597875,Adriano Celentano,Pop/Rock,1960
609396,Tom Jones,Pop/Rock,1960
610706,Bread,Pop/Rock,1960
611881,Atomic Rooster,Pop/Rock,1960
623518,Brigitte Bardot,Pop/Rock,1960
623985,Budgie,Pop/Rock,1960
624504,The Box Tops,Pop/Rock,1960
625736,Brian Wilson,Pop/Rock,1960
628981,The Buckinghams,Pop/Rock,1960
631774,The Byrds,Pop/Rock,1960
633079,Strawberry Alarm Clock,Pop/Rock,1960
634377,David Axelrod,Pop/Rock,1960
644880,David Crosby,Pop/Rock,1960
645612,Can,Pop/Rock,1960
651107,Marianne Faithfull,Pop/Rock,1960
659517,Grand Funk Railroad,Pop/Rock,1960
660401,Gary Glitter,Pop/Rock,1960
660507,Giorgio Moroder,Pop/Rock,1960
668302,Dan Penn,Pop/Rock,1960
669303,Golden Earring,Pop/Rock,1960
670088,Dan Hicks & His Hot Licks,Pop/Rock,1960
672011,Hawkwind,Pop/Rock,1960
674662,Manfred Mann,Pop/Rock,1960
674873,Wishbone Ash,Pop/Rock,1960
680065,Jeff Wayne,Pop/Rock,1960
683085,"Dave Dee, Dozy, Beaky, Mick & Tich",Pop/Rock,1960
685647,Yes,Pop/Rock,1960
686897,Linda Ronstadt,Pop/Rock,1960
692251,The Youngbloods,Pop/Rock,1960
744265,Tony Joe White,Pop/Rock,1960
745241,Status Quo,Pop/Rock,1960
745964,The Allman Brothers Band,Pop/Rock,1960
746010,Spirit,Pop/Rock,1960
749734,Slade,Pop/Rock,1960
750456,Paul Revere & the Raiders,Pop/Rock,1960
751019,The Animals,Pop/Rock,1960
753685,Soft Machine,Pop/Rock,1960
753963,The Association,Pop/Rock,1960
754032,The Beatles,Pop/Rock,1960
755494,Silver Apples,Pop/Rock,1960
758943,Big Brother & the Holding Company,Pop/Rock,1960
760154,Blind Faith,Pop/Rock,1960
762990,The Chantays,Pop/Rock,1960
763301,The Fugs,Pop/Rock,1960
763611,The Godz,Pop/Rock,1960
765900,Keith Emerson,Pop/Rock,1960
767068,Keith Richards,Pop/Rock,1960
768010,The Ides of March,Pop/Rock,1960
768231,Ian Matthews,Pop/Rock,1960
771010,The Left Banke,Pop/Rock,1960
771438,Black Sabbath,Pop/Rock,1960
772191,The Bonzo Dog Band,Pop/Rock,1960
772567,Iron Butterfly,Pop/Rock,1960
774791,The Chocolate Watchband,Pop/Rock,1960
776562,Colin Blunstone,Pop/Rock,1960
784760,The Cowsills,Pop/Rock,1960
796734,Elton John,Pop/Rock,1960
796736,Elvin Bishop,Pop/Rock,1960
796957,Fifty Foot Hose,Pop/Rock,1960
799053,Donovan,Pop/Rock,1960
799466,France Gall,Pop/Rock,1960
799644,Chad & Jeremy,Pop/Rock,1960
800926,Emitt Rhodes,Pop/Rock,1960
805332,The Charlatans,Pop/Rock,1960
805661,Humble Pie,Pop/Rock,1960
806822,Joey Dee,Pop/Rock,1960
807028,Duane Allman,Pop/Rock,1960
807121,Lou Christie,Pop/Rock,1960
808214,Joe Walsh,Pop/Rock,1960
809058,Jay & the Americans,Pop/Rock,1960
809999,UFO,Pop/Rock,1960
811622,John Denver,Pop/Rock,1960
814751,John Prine,Pop/Rock,1960
814852,John Sebastian,Pop/Rock,1960
816900,Warren Zevon,Pop/Rock,1960
818593,The Deviants,Pop/Rock,1960
830538,Robert Plant,Pop/Rock,1960
831381,Robin Trower,Pop/Rock,1960
834466,Roger McGuinn,Pop/Rock,1960
835648,Uriah Heep,Pop/Rock,1960
835894,Lowell George,Pop/Rock,1960
838241,Van Dyke Parks,Pop/Rock,1960
838524,Savoy Brown,Pop/Rock,1960
840102,Jefferson Airplane,Pop/Rock,1960
840402,The Velvet Underground,Pop/Rock,1960
842351,Pete Townshend,Pop/Rock,1960
842611,Peter Green,Pop/Rock,1960
843607,Peter Hammill,Pop/Rock,1960
845625,Ronnie Lane,Pop/Rock,1960
848034,Jim Croce,Pop/Rock,1960
849246,Jim Ford,Pop/Rock,1960
850692,Jethro Tull,Pop/Rock,1960
866841,Nick Lowe,Pop/Rock,1960
868306,Nico,Pop/Rock,1960
887619,Renaissance,Pop/Rock,1960
890799,The McCoys,Pop/Rock,1960
891264,The Outlaws,Pop/Rock,1960
892823,Mick Jagger,Pop/Rock,1960
894465,The Rolling Stones,Pop/Rock,1960
896817,The Sapphires,Pop/Rock,1960
897322,The Remains,Pop/Rock,1960
919853,The Tokens,Pop/Rock,1960
920101,The United States of America,Pop/Rock,1960
920117,The Uniques,Pop/Rock,1960
923618,The Standells,Pop/Rock,1960
923801,The Young Rascals,Pop/Rock,1960
925181,Them,Pop/Rock,1960
925450,Three Dog Night,Pop/Rock,1960
926548,Iggy Pop,Pop/Rock,1960
930722,Timi Yuro,Pop/Rock,1960
933568,Tommy Bolin,Pop/Rock,1960
933883,Al Stewart,Pop/Rock,1960
935990,Brewer & Shipley,Pop/Rock,1960
936190,Stevie Nicks,Pop/Rock,1960
936425,Todd Rundgren,Pop/Rock,1960
937397,Brooklyn Bridge,Pop/Rock,1960
938878,Brownsville Station,Pop/Rock,1960
939567,Buffalo Springfield,Pop/Rock,1960
943936,Buddy Miles,Pop/Rock,1960
945196,Gerry Rafferty,Pop/Rock,1960
946137,Canned Heat,Pop/Rock,1960
949619,Gong,Pop/Rock,1960
962339,Dave Mason,Pop/Rock,1960
987491,Gram Parsons,Pop/Rock,1960
988440,Grateful Dead,Pop/Rock,1960
988638,Captain Beefheart,Pop/Rock,1960
1006765,Rodriguez,Pop/Rock,1960
1211412,Raven,Pop/Rock,1960
1233067,Danny Thompson,Pop/Rock,1960
2252,Allan Holdsworth,Pop/Rock,1970
3170,Pablo Cruise,Pop/Rock,1970
6320,Toto,Pop/Rock,1970
7305,Tony Levin,Pop/Rock,1970
9084,Sparks,Pop/Rock,1970
11707,Steely Dan,Pop/Rock,1970
12877,Stealers Wheel,Pop/Rock,1970
13387,Shawn Colvin,Pop/Rock,1970
16438,Television Personalities,Pop/Rock,1970
18977,Barry Manilow,Pop/Rock,1970
19297,America,Pop/Rock,1970
19701,Television,Pop/Rock,1970
20862,Paul Collins,Pop/Rock,1970
29791,Paul Weller,Pop/Rock,1970
31274,Alan Parsons,Pop/Rock,1970
32401,Triumph,Pop/Rock,1970
33666,Supertramp,Pop/Rock,1970
35719,Steve Harley,Pop/Rock,1970
36975,The Babys,Pop/Rock,1970
38291,Sneaky Pete Kleinow,Pop/Rock,1970
38302,Social Distortion,Pop/Rock,1970
40922,The Sound,Pop/Rock,1970
44764,Blondie,Pop/Rock,1970
49374,Simple Minds,Pop/Rock,1970
49797,Steven Tyler,Pop/Rock,1970
50034,Gary Moore,Pop/Rock,1970
51376,The Fall,Pop/Rock,1970
51992,Big Star,Pop/Rock,1970
52382,The Marshall Tucker Band,Pop/Rock,1970
57497,B-Movie,Pop/Rock,1970
58386,Bob Mould,Pop/Rock,1970
58549,Elvis Costello,Pop/Rock,1970
61172,The Cars,Pop/Rock,1970
62002,Bachman-Turner Overdrive,Pop/Rock,1970
70800,Billy Idol,Pop/Rock,1970
73421,The Clean,Pop/Rock,1970
75100,Bad Company,Pop/Rock,1970
75264,Bad Brains,Pop/Rock,1970
75747,The Clash,Pop/Rock,1970
79960,Boston,Pop/Rock,1970
81403,Boney M.,Pop/Rock,1970
81493,Killing Joke,Pop/Rock,1970
83859,Kevin Coyne,Pop/Rock,1970
84053,The Jam,Pop/Rock,1970
84209,Kiss,Pop/Rock,1970
84814,Billy Squier,Pop/Rock,1970
87179,The Knack,Pop/Rock,1970
90188,Ian Dury,Pop/Rock,1970
91650,Black Flag,Pop/Rock,1970
93849,Black Oak Arkansas,Pop/Rock,1970
96744,Chris Rea,Pop/Rock,1970
97173,Bonnie Tyler,Pop/Rock,1970
98465,Iron Maiden,Pop/Rock,1970
98467,Klaatu,Pop/Rock,1970
98944,Kix,Pop/Rock,1970
105354,Cheap Trick,Pop/Rock,1970
113823,Chrissie Hynde,Pop/Rock,1970
117490,Chris Smither,Pop/Rock,1970
118327,Chrome,Pop/Rock,1970
120615,Joe Brown,Pop/Rock,1970
122754,Cyndi Lauper,Pop/Rock,1970
123007,The Dickies,Pop/Rock,1970
123754,Christopher Cross,Pop/Rock,1970
125528,Laid Back,Pop/Rock,1970
126048,The Fabulous Thunderbirds,Pop/Rock,1970
127337,Be Bop Deluxe,Pop/Rock,1970
128440,Duran Duran,Pop/Rock,1970
129308,The Durutti Column,Pop/Rock,1970
129637,Crass,Pop/Rock,1970
130028,Freddie Mercury,Pop/Rock,1970
131650,Talking Heads,Pop/Rock,1970
133528,Jo Jo Gunne,Pop/Rock,1970
133969,Joan Armatrading,Pop/Rock,1970
136871,The Doobie Brothers,Pop/Rock,1970
137390,The Cure,Pop/Rock,1970
137580,The Cramps,Pop/Rock,1970
138520,The Damned,Pop/Rock,1970
140499,Cocteau Twins,Pop/Rock,1970
140689,Dead Boys,Pop/Rock,1970
141681,Dokken,Pop/Rock,1970
141838,Eddie Money,Pop/Rock,1970
142652,D.O.A.,Pop/Rock,1970
144538,Curved Air,Pop/Rock,1970
144847,Eagles,Pop/Rock,1970
145128,Echo & the Bunnymen,Pop/Rock,1970
146544,Eddie Van Halen,Pop/Rock,1970
147635,Carly Simon,Pop/Rock,1970
154998,Bauhaus,Pop/Rock,1970
156043,Discharge,Pop/Rock,1970
158309,Pat Benatar,Pop/Rock,1970
160054,Sham 69,Pop/Rock,1970
163229,Electric Light Orchestra,Pop/Rock,1970
165162,Gentle Giant,Pop/Rock,1970
165663,Twisted Sister,Pop/Rock,1970
165736,Eddie & the Hot Rods,Pop/Rock,1970
167517,Dire Straits,Pop/Rock,1970
168993,Elf,Pop/Rock,1970
170228,Tygers of Pan Tang,Pop/Rock,1970
171150,Lydia Lunch,Pop/Rock,1970
172041,Joe Strummer,Pop/Rock,1970
173487,Joey Ramone,Pop/Rock,1970
174132,Tuxedomoon,Pop/Rock,1970
178536,Edgar Winter,Pop/Rock,1970
181321,Graham Parker,Pop/Rock,1970
181329,David Johansen,Pop/Rock,1970
181376,UB40,Pop/Rock,1970
183139,David Sylvian,Pop/Rock,1970
183858,Gary Numan,Pop/Rock,1970
184091,Don Henley,Pop/Rock,1970
184267,U.K. Subs,Pop/Rock,1970
185810,John Foxx,Pop/Rock,1970
187162,Flipper,Pop/Rock,1970
187413,Gary Wilson,Pop/Rock,1970
191070,Wang Chung,Pop/Rock,1970
193231,Gang of Four,Pop/Rock,1970
193320,Def Leppard,Pop/Rock,1970
195874,Madness,Pop/Rock,1970
197364,David Byrne,Pop/Rock,1970
197921,The English Beat,Pop/Rock,1970
201297,Foghat,Pop/Rock,1970
202545,Generation X,Pop/Rock,1970
204708,Dr. Feelgood,Pop/Rock,1970
206407,Descendents,Pop/Rock,1970
210425,Johnny Thunders & the Heartbreakers,Pop/Rock,1970
214383,U.K.,Pop/Rock,1970
216212,John Cooper Clarke,Pop/Rock,1970
217622,Japan,Pop/Rock,1970
219203,U2,Pop/Rock,1970
219655,Little River Band,Pop/Rock,1970
222436,David Lee Roth,Pop/Rock,1970
224186,John Mellencamp,Pop/Rock,1970
229157,Magazine,Pop/Rock,1970
230667,Zucchero,Pop/Rock,1970
238297,Delta 5,Pop/Rock,1970
241724,The Rockets,Pop/Rock,1970
243012,Rockpile,Pop/Rock,1970
248798,Judee Sill,Pop/Rock,1970
249303,Wet Willie,Pop/Rock,1970
249973,Devo,Pop/Rock,1970
251361,Dexys Midnight Runners,Pop/Rock,1970
251491,Leo Sayer,Pop/Rock,1970
251595,Whitesnake,Pop/Rock,1970
252184,Johnny Thunders,Pop/Rock,1970
259800,Saxon,Pop/Rock,1970
260206,Van Halen,Pop/Rock,1970
266255,Jonathan Richman,Pop/Rock,1970
268871,Hot Tuna,Pop/Rock,1970
275386,Jerry Garcia Band,Pop/Rock,1970
276626,Rob Halford,Pop/Rock,1970
277351,Loggins & Messina,Pop/Rock,1970
285693,Robert Gordon,Pop/Rock,1970
288154,Rose Tattoo,Pop/Rock,1970
288904,Richard & Linda Thompson,Pop/Rock,1970
290812,Joy Division,Pop/Rock,1970
291043,Journey,Pop/Rock,1970
297955,The Rubinoos,Pop/Rock,1970
298766,Plastic Bertrand,Pop/Rock,1970
300024,Prefab Sprout,Pop/Rock,1970
303626,Kansas,Pop/Rock,1970
305468,Lita Ford,Pop/Rock,1970
307135,Rick Nielsen,Pop/Rock,1970
308742,Julian Cope,Pop/Rock,1970
308932,Pentagram,Pop/Rock,1970
314372,Sea Level,Pop/Rock,1970
315403,Venom,Pop/Rock,1970
318966,Martin Gore,Pop/Rock,1970
337119,Phil Collins,Pop/Rock,1970
339624,Meat Loaf,Pop/Rock,1970
339905,Jesse Winchester,Pop/Rock,1970
342691,Pilot,Pop/Rock,1970
349180,Jimmy Barnes,Pop/Rock,1970
354733,Los Lobos,Pop/Rock,1970
359179,Karla Bonoff,Pop/Rock,1970
359966,Rickie Lee Jones,Pop/Rock,1970
364399,Public Image Ltd.,Pop/Rock,1970
371879,Pure Prairie League,Pop/Rock,1970
384920,R. Stevie Moore,Pop/Rock,1970
387720,Michael Bolton,Pop/Rock,1970
390532,Oingo Boingo,Pop/Rock,1970
391933,Rainbow,Pop/Rock,1970
392553,Ram Jam,Pop/Rock,1970
397880,Nick Cave,Pop/Rock,1970
400279,Randy Rhoads,Pop/Rock,1970
401166,Raven,Pop/Rock,1970
405903,Midnight Oil,Pop/Rock,1970
407986,Melissa Manchester,Pop/Rock,1970
411745,The Radiators,Pop/Rock,1970
413524,The Police,Pop/Rock,1970
414016,Nina Hagen,Pop/Rock,1970
418662,The Psychedelic Furs,Pop/Rock,1970
418740,Sex Pistols,Pop/Rock,1970
420539,The Residents,Pop/Rock,1970
421315,The Rezillos,Pop/Rock,1970
422405,The Replacements,Pop/Rock,1970
459616,Michael McDonald,Pop/Rock,1970
475932,The Only Ones,Pop/Rock,1970
478426,Orange Juice,Pop/Rock,1970
479113,The Nerves,Pop/Rock,1970
481057,Orchestral Manoeuvres in the Dark,Pop/Rock,1970
481461,Orleans,Pop/Rock,1970
482334,The Specials,Pop/Rock,1970
483716,The Vapors,Pop/Rock,1970
483848,The Vibrators,Pop/Rock,1970
485791,Wipers,Pop/Rock,1970
487186,Suicide,Pop/Rock,1970
487663,The Pop Group,Pop/Rock,1970
489209,The dB's,Pop/Rock,1970
489999,The Raincoats,Pop/Rock,1970
490004,Ramones,Pop/Rock,1970
490141,The Weirdos,Pop/Rock,1970
490620,The Real Kids,Pop/Rock,1970
491802,The Records,Pop/Rock,1970
492275,The Runaways,Pop/Rock,1970
492331,Pretenders,Pop/Rock,1970
492466,Montrose,Pop/Rock,1970
496487,Adam Ant,Pop/Rock,1970
497760,Mink DeVille,Pop/Rock,1970
498691,The Slits,Pop/Rock,1970
501407,MotÃ¶rhead,Pop/Rock,1970
501802,The Soft Boys,Pop/Rock,1970
502163,10cc,Pop/Rock,1970
504276,The Selecter,Pop/Rock,1970
508443,Air Supply,Pop/Rock,1970
520033,The Boomtown Rats,Pop/Rock,1970
520215,Cactus,Pop/Rock,1970
522377,Sting,Pop/Rock,1970
524050,Bryan Ferry,Pop/Rock,1970
527024,Bruce Dickinson,Pop/Rock,1970
530745,Bruce Springsteen,Pop/Rock,1970
536275,Sweet,Pop/Rock,1970
553810,Girlschool,Pop/Rock,1970
554963,Harry Chapin,Pop/Rock,1970
566918,The The,Pop/Rock,1970
567570,Thompson Twins,Pop/Rock,1970
568071,The Stranglers,Pop/Rock,1970
569402,The Teardrop Explodes,Pop/Rock,1970
569644,Wizzard,Pop/Rock,1970
570825,The Modern Lovers,Pop/Rock,1970
574033,Modern English,Pop/Rock,1970
574772,AC/DC,Pop/Rock,1970
575695,Dave Stewart,Pop/Rock,1970
585189,X-Ray Spex,Pop/Rock,1970
585249,Annie Lennox,Pop/Rock,1970
588112,Ace,Pop/Rock,1970
590479,Thin Lizzy,Pop/Rock,1970
593930,Argent,Pop/Rock,1970
604852,Aerosmith,Pop/Rock,1970
605965,Atlanta Rhythm Section,Pop/Rock,1970
612716,Tom Petty,Pop/Rock,1970
614982,Brand X,Pop/Rock,1970
615119,Tom Waits,Pop/Rock,1970
617196,Brian Eno,Pop/Rock,1970
618230,Alex Van Halen,Pop/Rock,1970
620121,Brinsley Schwarz,Pop/Rock,1970
621423,Alejandro Escovedo,Pop/Rock,1970
625739,Stevie Ray Vaughan,Pop/Rock,1970
631579,Bruce Cockburn,Pop/Rock,1970
635413,Cabaret Voltaire,Pop/Rock,1970
639053,HÃ¼sker DÃ¼,Pop/Rock,1970
645474,David Essex,Pop/Rock,1970
647834,George Thorogood,Pop/Rock,1970
664817,Gloria Estefan,Pop/Rock,1970
667020,Malcolm McLaren,Pop/Rock,1970
671953,Heart,Pop/Rock,1970
672910,Wire,Pop/Rock,1970
674600,Manfred Mann's Earth Band,Pop/Rock,1970
674887,Daryl Hall & John Oates,Pop/Rock,1970
678339,XTC,Pop/Rock,1970
679219,Dave Alvin,Pop/Rock,1970
683686,Willie Nile,Pop/Rock,1970
684240,Wreckless Eric,Pop/Rock,1970
688400,Willis Alan Ramsey,Pop/Rock,1970
690254,ZZ Top,Pop/Rock,1970
696015,Phoebe Snow,Pop/Rock,1970
746915,Paul Carrack,Pop/Rock,1970
747445,Patti Smith,Pop/Rock,1970
747757,Split Enz,Pop/Rock,1970
748222,Siouxsie and the Banshees,Pop/Rock,1970
751623,Paul Stanley,Pop/Rock,1970
752673,Steve Forbert,Pop/Rock,1970
753617,The Adverts,Pop/Rock,1970
754587,Steve Hackett,Pop/Rock,1970
756740,Swell Maps,Pop/Rock,1970
756772,Angelic Upstarts,Pop/Rock,1970
757070,Steve Perry,Pop/Rock,1970
757177,The Blasters,Pop/Rock,1970
762177,The Feelies,Pop/Rock,1970
766385,The Go-Go's,Pop/Rock,1970
768321,INXS,Pop/Rock,1970
769444,BjÃ¶rk,Pop/Rock,1970
770007,King Diamond,Pop/Rock,1970
773392,China Crisis,Pop/Rock,1970
784732,Joe Jackson,Pop/Rock,1970
786613,Dead Kennedys,Pop/Rock,1970
787757,The Dictators,Pop/Rock,1970
790078,Fad Gadget,Pop/Rock,1970
790732,Squeeze,Pop/Rock,1970
792925,Fear,Pop/Rock,1970
793022,Cock Sparrer,Pop/Rock,1970
794173,Frankie Miller,Pop/Rock,1970
795341,Felt,Pop/Rock,1970
796045,Fishbone,Pop/Rock,1970
797670,Divine,Pop/Rock,1970
798113,Elvis Costello & the Attractions,Pop/Rock,1970
798992,"Emerson, Lake & Palmer",Pop/Rock,1970
805785,Joe Satriani,Pop/Rock,1970
809266,Ultravox,Pop/Rock,1970
809446,Visage,Pop/Rock,1970
812046,John Hiatt,Pop/Rock,1970
813463,John Waite,Pop/Rock,1970
817369,Derek & the Dominos,Pop/Rock,1970
825924,Marillion,Pop/Rock,1970
829033,Huey Lewis,Pop/Rock,1970
831448,Romeo Void,Pop/Rock,1970
837486,Utopia,Pop/Rock,1970
838272,Pere Ubu,Pop/Rock,1970
838875,Scritti Politti,Pop/Rock,1970
840215,Peter Murphy,Pop/Rock,1970
842802,Peter Gabriel,Pop/Rock,1970
845668,Phil Manzanera,Pop/Rock,1970
845775,Ronnie James Dio,Pop/Rock,1970
848913,Richard Hell,Pop/Rock,1970
852855,Roxy Music,Pop/Rock,1970
855423,Kate Bush,Pop/Rock,1970
858827,Queen,Pop/Rock,1970
859868,Quiet Riot,Pop/Rock,1970
861757,David Foster,Pop/Rock,1970
866786,New York Dolls,Pop/Rock,1970
889097,Ric Ocasek,Pop/Rock,1970
891063,Misfits,Pop/Rock,1970
892586,The Normal,Pop/Rock,1970
895443,The Human League,Pop/Rock,1970
897214,The Rutles,Pop/Rock,1970
902138,20/20,Pop/Rock,1970
918290,The Tubes,Pop/Rock,1970
918400,A Certain Ratio,Pop/Rock,1970
919282,999,Pop/Rock,1970
920073,The Undertones,Pop/Rock,1970
922728,ABBA,Pop/Rock,1970
923033,Styx,Pop/Rock,1970
923384,Molly Hatchet,Pop/Rock,1970
925837,Accept,Pop/Rock,1970
925852,Anvil,Pop/Rock,1970
926604,Throbbing Gristle,Pop/Rock,1970
933633,Mungo Jerry,Pop/Rock,1970
933809,Tom Verlaine,Pop/Rock,1970
934243,Tom Robinson Band,Pop/Rock,1970
936658,Brigitte Fontaine,Pop/Rock,1970
937098,Stiff Little Fingers,Pop/Rock,1970
940831,Captain & Tennille,Pop/Rock,1970
943268,Camel,Pop/Rock,1970
944933,Captain Beyond,Pop/Rock,1970
947576,Gina X Performance,Pop/Rock,1970
948061,Gino Vannelli,Pop/Rock,1970
953875,Danielle Dax,Pop/Rock,1970
955544,Daniel Lanois,Pop/Rock,1970
956093,Henry Lee Summer,Pop/Rock,1970
956707,Wings,Pop/Rock,1970
960690,X,Pop/Rock,1970
987621,Foreigner,Pop/Rock,1970
1043986,Death,Pop/Rock,1970
1777836,Bobby Brown,Pop/Rock,1970
1811373,Space,Pop/Rock,1970
1908947,X,Pop/Rock,1970
1098,Soundgarden,Pop/Rock,1980
3669,Southern Culture on the Skids,Pop/Rock,1980
4451,T.S.O.L.,Pop/Rock,1980
5441,Pantera,Pop/Rock,1980
7920,Alice in Chains,Pop/Rock,1980
9218,Tracey Thorn,Pop/Rock,1980
10412,Spin Doctors,Pop/Rock,1980
10538,Spandau Ballet,Pop/Rock,1980
10982,All,Pop/Rock,1980
11754,Sheena Easton,Pop/Rock,1980
12491,Taylor Dayne,Pop/Rock,1980
14724,Paul Brady,Pop/Rock,1980
15694,Teenage Fanclub,Pop/Rock,1980
16281,Tracy Chapman,Pop/Rock,1980
19892,Tears for Fears,Pop/Rock,1980
21009,Slash,Pop/Rock,1980
22124,Slayer,Pop/Rock,1980
22257,Patty Smyth,Pop/Rock,1980
25394,Trio,Pop/Rock,1980
26367,Skid Row,Pop/Rock,1980
29808,Tesla,Pop/Rock,1980
30431,Slowdive,Pop/Rock,1980
31324,Sodom,Pop/Rock,1980
31380,Paula Abdul,Pop/Rock,1980
31442,Anastacia,Pop/Rock,1980
32433,Texas,Pop/Rock,1980
32971,The Beautiful South,Pop/Rock,1980
34172,Superchunk,Pop/Rock,1980
34988,Swans,Pop/Rock,1980
35587,Sick of It All,Pop/Rock,1980
35864,Shriekback,Pop/Rock,1980
36310,Shonen Knife,Pop/Rock,1980
36521,Smashing Pumpkins,Pop/Rock,1980
38061,The Bats,Pop/Rock,1980
38579,Soft Cell,Pop/Rock,1980
38977,The Associates,Pop/Rock,1980
39258,Paul Westerberg,Pop/Rock,1980
44906,The Birthday Party,Pop/Rock,1980
45475,Steve Vai,Pop/Rock,1980
46381,Berlin,Pop/Rock,1980
46794,Ani DiFranco,Pop/Rock,1980
47033,The Blue Nile,Pop/Rock,1980
47789,BoDeans,Pop/Rock,1980
48123,Marine Girls,Pop/Rock,1980
48587,Blancmange,Pop/Rock,1980
51066,Craig Armstrong,Pop/Rock,1980
52093,The Fixx,Pop/Rock,1980
62823,Bad Religion,Pop/Rock,1980
62860,Blue Rodeo,Pop/Rock,1980
65590,The Flaming Lips,Pop/Rock,1980
66869,The Field Mice,Pop/Rock,1980
68738,The Chills,Pop/Rock,1980
69060,Babes in Toyland,Pop/Rock,1980
69534,Bon Jovi,Pop/Rock,1980
70027,The Innocence Mission,Pop/Rock,1980
75394,Bad Manners,Pop/Rock,1980
78191,Body Count,Pop/Rock,1980
78741,The Connells,Pop/Rock,1980
78886,The Housemartins,Pop/Rock,1980
79044,The Lightning Seeds,Pop/Rock,1980
80720,The House of Love,Pop/Rock,1980
83554,Billy Bragg,Pop/Rock,1980
84258,Kirsty MacColl,Pop/Rock,1980
88180,Kid Rock,Pop/Rock,1980
89018,The Jayhawks,Pop/Rock,1980
89305,The Jesus Lizard,Pop/Rock,1980
91438,The Gun Club,Pop/Rock,1980
